subset_name,pair,model_a,model_b,layer,id,cosine_similarity,cosine_drift
top_ut_margin_shift,Base–UT,base,ut,0,16_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,33_col,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,32_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,124_col,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,123_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,121_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,120_col,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,1650_col,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,1649_col,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,1649_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,1648_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,1886_col,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,1886_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,1882_col,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,1879_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,1668_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,1676_col,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,1676_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,1,291_col,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,616_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,1,1821_col,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,1,688_row,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,2128_col,0.9999999403953552,5.960464477539063e-08
top_ut_margin_shift,Base–UT,base,ut,1,2126_col,1.0000001192092896,-1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,746_row,0.9999998807907104,1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,610_row,0.9999999403953552,5.960464477539063e-08
top_ut_margin_shift,Base–UT,base,ut,1,2096_col,1.0000001192092896,-1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,2096_row,1.0000001192092896,-1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,788_col,1.0000001192092896,-1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,795_col,1.0000001192092896,-1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,814_col,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,886_col,0.9999998211860657,1.7881393432617188e-07
top_ut_margin_shift,Base–UT,base,ut,1,535_col,1.0000001192092896,-1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,535_row,1.0000001192092896,-1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,2055_col,0.9999999403953552,5.960464477539063e-08
top_ut_margin_shift,Base–UT,base,ut,1,935_row,0.9999998807907104,1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,526_col,0.9999999403953552,5.960464477539063e-08
top_ut_margin_shift,Base–UT,base,ut,1,525_col,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,1792_col,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,1784_col,1.0,0.0
