subset_name,pair,model_a,model_b,layer,mean_cosine_similarity,mean_cosine_drift,median_cosine_drift,std_cosine_drift,sem_cosine_drift,ci_low,ci_high,n
top_ut_margin_shift,Base–GAME,base,game,21,0.999799907207489,0.00020005821716040373,0.00017642974853515625,9.558208694215864e-05,7.804244718620917e-06,0.00018553886810938517,0.0002162201404571533,150
top_ut_margin_shift,Base–GAME,base,game,22,0.9998135566711426,0.0001864397490862757,0.00016310811042785645,9.775381477084011e-05,7.98156555330332e-06,0.00017156498630841574,0.00020300594965616862,150
top_ut_margin_shift,Base–GAME,base,game,23,0.9997833371162415,0.0002166728227166459,0.00018152594566345215,0.00013080080680083483,1.067984115354697e-05,0.0001971007486184438,0.0002389790415763855,150
top_ut_margin_shift,Base–GAME,base,game,24,0.9997949004173279,0.00020499387755990028,0.00015816092491149902,0.00015787812299095094,1.2890694762539846e-05,0.00018158993124961853,0.00023231452703475952,150
top_ut_margin_shift,Base–GAME,base,game,25,0.9998146295547485,0.0001853962749009952,0.00014925003051757812,0.00012858294940087944,1.0498753855142087e-05,0.0001663023034731547,0.0002075282037258148,150
top_ut_margin_shift,Base–GAME,base,game,26,0.9998286962509155,0.00017138243129011244,0.00013759732246398926,0.00012296446948312223,1.0040006890856101e-05,0.00015323753158251444,0.00019261040290196736,150
top_ut_margin_shift,Base–GAME,base,game,27,0.9998586773872375,0.00014131427451502532,0.00011214613914489746,0.00010014183499151841,8.17654658784033e-06,0.00012655070424079894,0.0001584955851236979,150
top_ut_margin_shift,Base–GAME,base,game,28,0.9998534321784973,0.00014656424173153937,0.00011986494064331055,9.917149145621806e-05,8.097318369950524e-06,0.0001319572925567627,0.00016364887356758116,150
top_ut_margin_shift,Base–GAME,base,game,29,0.9998777508735657,0.00012237508781254292,0.00010150671005249023,7.914280286058784e-05,6.461982794070702e-06,0.00011065838734308878,0.0001358067194620768,150
top_ut_margin_shift,Base–GAME,base,game,30,0.9998807907104492,0.0001192255804198794,9.647011756896973e-05,7.313292007893324e-05,5.971277919770963e-06,0.00010843239227930705,0.0001317560871442159,150
top_ut_margin_shift,Base–GAME,base,game,31,0.9998819231987,0.00011807203554781154,9.578466415405273e-05,6.599991320399567e-05,5.3888703472589146e-06,0.0001081928312778473,0.0001293044984340668,150
top_ut_margin_shift,Base–GAME,base,game,32,0.9998860955238342,0.00011398752394597977,9.864568710327148e-05,5.0925882533192635e-05,4.158080896907879e-06,0.00010610756278038025,0.00012241274118423459,150
top_ut_margin_shift,UT–GAME,ut,game,0,1.0000001192092896,-2.384185791015625e-07,-2.384185791015625e-07,0.0,0.0,-2.384185791015625e-07,-2.384185791015625e-07,150
top_ut_margin_shift,UT–GAME,ut,game,1,1.0,-2.781550101360608e-09,0.0,1.0062698407864445e-07,8.216158844928192e-09,-1.8676122029622397e-08,1.3510386149088541e-08,150
top_ut_margin_shift,UT–GAME,ut,game,2,0.999999463558197,4.963080186826119e-07,4.172325134277344e-07,3.345834613810439e-07,2.731862522525862e-08,4.478295644124349e-07,5.543331305185953e-07,150
top_ut_margin_shift,UT–GAME,ut,game,3,0.999996542930603,3.5321711493452312e-06,2.562999725341797e-06,2.6868892746279016e-06,2.1938359060650595e-07,3.1264623006184896e-06,3.982802232106526e-06,150
top_ut_margin_shift,UT–GAME,ut,game,4,0.9999945163726807,5.464951300382381e-06,3.993511199951172e-06,3.5472930903779343e-06,2.8963526798421303e-07,4.928906758626302e-06,6.0677627722422275e-06,150
top_ut_margin_shift,UT–GAME,ut,game,5,0.9999874830245972,1.2509823136497289e-05,9.47713851928711e-06,6.988380391703686e-06,5.705988696048422e-07,1.1466731627782185e-05,1.3698786497116088e-05,150
top_ut_margin_shift,UT–GAME,ut,game,6,0.9999833106994629,1.6738176782382652e-05,1.3679265975952148e-05,8.236526809923816e-06,6.725095979022347e-07,1.550191640853882e-05,1.8157213926315307e-05,150
top_ut_margin_shift,UT–GAME,ut,game,7,0.9999749660491943,2.4992625185404904e-05,2.1845102310180664e-05,1.1980646377196535e-05,9.78215680428512e-07,2.3224721352259318e-05,2.7049044768015543e-05,150
top_ut_margin_shift,UT–GAME,ut,game,8,0.9999661445617676,3.390391793800518e-05,3.0875205993652344e-05,1.3362314348341897e-05,1.0910283978702654e-06,3.190794587135315e-05,3.616453210512797e-05,150
top_ut_margin_shift,UT–GAME,ut,game,9,0.9999549388885498,4.5046410377835855e-05,4.139542579650879e-05,1.7056905562640168e-05,1.3926905073102809e-06,4.2521546284357704e-05,4.7963092724482214e-05,150
